gender_x,name,title,year,role,nconst,birthYear,deathYear,primaryProfession,roleAge,posthumous
M,Rex Harrison,Escape (1948 film),1948,star,nm0001322,1908,1990,"actor,soundtrack,producer",40,False
M,Rex Harrison,The Long Dark Hall,1951,star,nm0001322,1908,1990,"actor,soundtrack,producer",43,False
M,Rex Harrison,A Flea in Her Ear (film),1968,star,nm0001322,1908,1990,"actor,soundtrack,producer",60,False
M,Rex Harrison,The Silent Battle,1939,star,nm0001322,1908,1990,"actor,soundtrack,producer",31,False
M,Rex Harrison,Ten Days in Paris,1940,star,nm0001322,1908,1990,"actor,soundtrack,producer",32,False
M,Rex Harrison,A Time to Die (1982 film),1982,star,nm0001322,1908,1990,"actor,soundtrack,producer",74,False
M,Rex Harrison,School for Husbands,1937,star,nm0001322,1908,1990,"actor,soundtrack,producer",29,False
M,Rex Harrison,The Four Poster (1952 film),1952,star,nm0001322,1908,1990,"actor,soundtrack,producer",44,False
M,Rex Harrison,Doctor Dolittle (1967 film),1967,star,nm0001322,1908,1990,"actor,soundtrack,producer",59,False
M,Rex Harrison,Anna and the King of Siam (film),1946,star,nm0001322,1908,1990,"actor,soundtrack,producer",38,False
M,Rex Harrison,Midnight Lace,1960,star,nm0001322,1908,1990,"actor,soundtrack,producer",52,False
M,Rex Harrison,Major Barbara (film),1941,star,nm0001322,1908,1990,"actor,soundtrack,producer",33,False
M,Rex Harrison,Night Train to Munich,1940,star,nm0001322,1908,1990,"actor,soundtrack,producer",32,False
M,Rex Harrison,The Ghost and Mrs. Muir,1947,star,nm0001322,1908,1990,"actor,soundtrack,producer",39,False
M,Rex Harrison,The Agony and the Ecstasy (film),1965,star,nm0001322,1908,1990,"actor,soundtrack,producer",57,False
M,Rex Harrison,Shalimar (1978 film),1978,star,nm0001322,1908,1990,"actor,soundtrack,producer",70,False
M,Rex Harrison,The Honey Pot,1967,star,nm0001322,1908,1990,"actor,soundtrack,producer",59,False
M,Rex Harrison,Unfaithfully Yours (1948 film),1948,star,nm0001322,1908,1990,"actor,soundtrack,producer",40,False
M,Rex Harrison,The Citadel (1938 film),1938,star,nm0001322,1908,1990,"actor,soundtrack,producer",30,False
M,Rex Harrison,My Fair Lady (film),1964,star,nm0001322,1908,1990,"actor,soundtrack,producer",56,False
M,Rex Harrison,Cleopatra (1963 film),1963,star,nm0001322,1908,1990,"actor,soundtrack,producer",55,False
M,Rex Harrison,The Yellow Rolls-Royce,1965,star,nm0001322,1908,1990,"actor,soundtrack,producer",57,False
M,Rex Harrison,The Rake's Progress (film),1945,star,nm0001322,1908,1990,"actor,soundtrack,producer",37,False
M,Rex Harrison,King Richard and the Crusaders,1954,star,nm0001322,1908,1990,"actor,soundtrack,producer",46,False
M,Rex Harrison,The Reluctant Debutante (film),1958,star,nm0001322,1908,1990,"actor,soundtrack,producer",50,False
M,Rex Harrison,Blithe Spirit (1945 film),1945,star,nm0001322,1908,1990,"actor,soundtrack,producer",37,False
M,Rex Harrison,The Foxes of Harrow,1947,star,nm0001322,1908,1990,"actor,soundtrack,producer",39,False
M,Rex Harrison,The Prince and the Pauper (1977 film),1977,star,nm0001322,1908,1990,"actor,soundtrack,producer",69,False
M,Rex Harrison,Staircase (film),1969,star,nm0001322,1908,1990,"actor,soundtrack,producer",61,False
M,Rex Harrison,I Live in Grosvenor Square,1945,star,nm0001322,1908,1990,"actor,soundtrack,producer",37,False
M,Rex Harrison,Ashanti (1979 film),1979,star,nm0001322,1908,1990,"actor,soundtrack,producer",71,False
M,Rex Harrison,Sidewalks of London,1938,star,nm0001322,1908,1990,"actor,soundtrack,producer",30,False
M,Rex Harrison,Storm in a Teacup (film),1937,star,nm0001322,1908,1990,"actor,soundtrack,producer",29,False
M,Rex Harrison,All at Sea (1935 film),1936,star,nm0001322,1908,1990,"actor,soundtrack,producer",28,False
M,Rex Harrison,The Happy Thieves,1961,star,nm0001322,1908,1990,"actor,soundtrack,producer",53,False
M,Rex Harrison,The Constant Husband,1955,star,nm0001322,1908,1990,"actor,soundtrack,producer",47,False
M,Rex Harrison,Over the Moon (1939 film),1939,star,nm0001322,1908,1990,"actor,soundtrack,producer",31,False
M,Rex Harrison,Men Are Not Gods,1936,star,nm0001322,1908,1990,"actor,soundtrack,producer",28,False
M,Rex Harrison,Escape (1948 film),1948,star,nm0001322,1908,1990,"actor,soundtrack,producer",40,False
M,Rex Harrison,The Long Dark Hall,1951,star,nm0001322,1908,1990,"actor,soundtrack,producer",43,False
M,Rex Harrison,A Flea in Her Ear (film),1968,star,nm0001322,1908,1990,"actor,soundtrack,producer",60,False
M,Rex Harrison,The Silent Battle,1939,star,nm0001322,1908,1990,"actor,soundtrack,producer",31,False
M,Rex Harrison,Ten Days in Paris,1940,star,nm0001322,1908,1990,"actor,soundtrack,producer",32,False
M,Rex Harrison,A Time to Die (1982 film),1982,star,nm0001322,1908,1990,"actor,soundtrack,producer",74,False
M,Rex Harrison,School for Husbands,1937,star,nm0001322,1908,1990,"actor,soundtrack,producer",29,False
M,Rex Harrison,The Four Poster (1952 film),1952,star,nm0001322,1908,1990,"actor,soundtrack,producer",44,False
M,Nigel Hawthorne,The Madness of King George,1994,star,nm0001329,1929,2001,"actor,producer",65,False
M,Nigel Hawthorne,Richard III (1995 film),1995,star,nm0001329,1929,2001,"actor,producer",66,False
M,Nigel Hawthorne,The Object of My Affection,1998,star,nm0001329,1929,2001,"actor,producer",69,False
M,Nigel Hawthorne,Amistad (film),1997,star,nm0001329,1929,2001,"actor,producer",68,False
M,Nigel Hawthorne,Demolition Man (film),1993,star,nm0001329,1929,2001,"actor,producer",64,False
M,Nigel Hawthorne,The Black Cauldron (film),1985,star,nm0001329,1929,2001,"actor,producer",56,False
M,Nigel Hawthorne,Spiderweb (film),1976,star,nm0001329,1929,2001,"actor,producer",47,False
M,Nigel Hawthorne,Tarzan (1999 film),1999,star,nm0001329,1929,2001,"actor,producer",70,False
M,Nigel Hawthorne,The Winslow Boy (1999 film),1999,star,nm0001329,1929,2001,"actor,producer",70,False
M,Nigel Hawthorne,Twelfth Night (1996 film),1996,star,nm0001329,1929,2001,"actor,producer",67,False
M,Nigel Hawthorne,A Reasonable Man,1999,star,nm0001329,1929,2001,"actor,producer",70,False
M,Nigel Hawthorne,Murder in Mind (film),1997,star,nm0001329,1929,2001,"actor,producer",68,False
M,Nigel Hawthorne,Madeline (1998 film),1998,star,nm0001329,1929,2001,"actor,producer",69,False
M,Nigel Hawthorne,The Knowledge (film),1979,star,nm0001329,1929,2001,"actor,producer",50,False
F,Susan Hayward,"Smash-Up, the Story of a Woman",1947,star,nm0001333,1917,1975,"actress,soundtrack",30,False
F,Susan Hayward,With a Song in My Heart (film),1952,star,nm0001333,1917,1975,"actress,soundtrack",35,False
F,Susan Hayward,I'll Cry Tomorrow,1955,star,nm0001333,1917,1975,"actress,soundtrack",38,False
F,Susan Hayward,I Want to Live!,1958,star,nm0001333,1917,1975,"actress,soundtrack",41,False
F,Susan Hayward,The Conqueror (1956 film),1956,star,nm0001333,1917,1975,"actress,soundtrack",39,False
F,Susan Hayward,The Fighting Seabees,1944,star,nm0001333,1917,1975,"actress,soundtrack",27,False
F,Susan Hayward,Reap the Wild Wind,1942,star,nm0001333,1917,1975,"actress,soundtrack",25,False
F,Susan Hayward,Demetrius and the Gladiators,1954,star,nm0001333,1917,1975,"actress,soundtrack",37,False
F,Susan Hayward,Deadline at Dawn,1946,star,nm0001333,1917,1975,"actress,soundtrack",29,False
F,Susan Hayward,Soldier of Fortune (1955 film),1955,star,nm0001333,1917,1975,"actress,soundtrack",38,False
F,Susan Hayward,They Won't Believe Me,1947,star,nm0001333,1917,1975,"actress,soundtrack",30,False
F,Susan Hayward,The Honey Pot,1967,star,nm0001333,1917,1975,"actress,soundtrack",50,False
F,Susan Hayward,House of Strangers,1949,star,nm0001333,1917,1975,"actress,soundtrack",32,False
F,Susan Hayward,David and Bathsheba (film),1951,star,nm0001333,1917,1975,"actress,soundtrack",34,False
F,Susan Hayward,Tulsa (film),1949,star,nm0001333,1917,1975,"actress,soundtrack",32,False
F,Susan Hayward,Beau Geste (1939 film),1939,star,nm0001333,1917,1975,"actress,soundtrack",22,False
F,Susan Hayward,Garden of Evil,1954,star,nm0001333,1917,1975,"actress,soundtrack",37,False
F,Susan Hayward,Jack London (film),1943,star,nm0001333,1917,1975,"actress,soundtrack",26,False
F,Susan Hayward,Where Love Has Gone (film),1964,star,nm0001333,1917,1975,"actress,soundtrack",47,False
F,Susan Hayward,And Now Tomorrow,1944,star,nm0001333,1917,1975,"actress,soundtrack",27,False
F,Susan Hayward,Stolen Hours,1963,star,nm0001333,1917,1975,"actress,soundtrack",46,False
F,Susan Hayward,I Thank a Fool,1962,star,nm0001333,1917,1975,"actress,soundtrack",45,False
F,Susan Hayward,The President's Lady,1953,star,nm0001333,1917,1975,"actress,soundtrack",36,False
F,Susan Hayward,Untamed (1955 film),1955,star,nm0001333,1917,1975,"actress,soundtrack",38,False
F,Susan Hayward,Ada (film),1961,star,nm0001333,1917,1975,"actress,soundtrack",44,False
F,Susan Hayward,Top Secret Affair,1957,star,nm0001333,1917,1975,"actress,soundtrack",40,False
F,Susan Hayward,Woman Obsessed,1959,star,nm0001333,1917,1975,"actress,soundtrack",42,False
F,Susan Hayward,The Lusty Men,1952,star,nm0001333,1917,1975,"actress,soundtrack",35,False
F,Susan Hayward,Thunder in the Sun,1959,star,nm0001333,1917,1975,"actress,soundtrack",42,False
F,Susan Hayward,I Can Get It for You Wholesale (film),1951,star,nm0001333,1917,1975,"actress,soundtrack",34,False
F,Susan Hayward,White Witch Doctor,1953,star,nm0001333,1917,1975,"actress,soundtrack",36,False
F,Susan Hayward,Rawhide (1951 film),1951,star,nm0001333,1917,1975,"actress,soundtrack",34,False
F,Susan Hayward,I'd Climb the Highest Mountain,1951,star,nm0001333,1917,1975,"actress,soundtrack",34,False
F,Susan Hayward,The Saxon Charm,1948,star,nm0001333,1917,1975,"actress,soundtrack",31,False
F,Susan Hayward,The Lost Moment,1947,star,nm0001333,1917,1975,"actress,soundtrack",30,False
F,Susan Hayward,Young and Willing,1943,star,nm0001333,1917,1975,"actress,soundtrack",26,False
F,Susan Hayward,Tap Roots,1948,star,nm0001333,1917,1975,"actress,soundtrack",31,False
F,Susan Hayward,A Letter from Bataan,1942,star,nm0001333,1917,1975,"actress,soundtrack",25,False
F,Susan Hayward,Hit Parade of 1943,1943,star,nm0001333,1917,1975,"actress,soundtrack",26,False
F,Susan Hayward,Adam Had Four Sons,1941,star,nm0001333,1917,1975,"actress,soundtrack",24,False
F,Susan Hayward,Among the Living (1941 film),1941,star,nm0001333,1917,1975,"actress,soundtrack",24,False
F,Susan Hayward,The Snows of Kilimanjaro (1952 film),1952,star,nm0001333,1917,1975,"actress,soundtrack",35,False
F,Susan Hayward,Back Street (1961 film),1961,star,nm0001333,1917,1975,"actress,soundtrack",44,False
F,Susan Hayward,Canyon Passage,1946,star,nm0001333,1917,1975,"actress,soundtrack",29,False
F,Susan Hayward,The Forest Rangers (film),1942,star,nm0001333,1917,1975,"actress,soundtrack",25,False
F,Susan Hayward,The Revengers (film),1972,star,nm0001333,1917,1975,"actress,soundtrack",55,False
F,Susan Hayward,Sis Hopkins (1941 film),1941,star,nm0001333,1917,1975,"actress,soundtrack",24,False
F,Susan Hayward,The Hairy Ape (film),1944,star,nm0001333,1917,1975,"actress,soundtrack",27,False
F,Susan Hayward,"$1,000 a Touchdown",1939,star,nm0001333,1917,1975,"actress,soundtrack",22,False
F,Susan Hayward,Our Leading Citizen (1939 film),1939,star,nm0001333,1917,1975,"actress,soundtrack",22,False
F,Susan Hayward,The Marriage-Go-Round (film),1961,star,nm0001333,1917,1975,"actress,soundtrack",44,False
F,Susan Hayward,"Smash-Up, the Story of a Woman",1947,star,nm0001333,1917,1975,"actress,soundtrack",30,False
F,Susan Hayward,With a Song in My Heart (film),1952,star,nm0001333,1917,1975,"actress,soundtrack",35,False
F,Susan Hayward,I'll Cry Tomorrow,1955,star,nm0001333,1917,1975,"actress,soundtrack",38,False
F,Susan Hayward,I Want to Live!,1958,star,nm0001333,1917,1975,"actress,soundtrack",41,False
F,Susan Hayward,The Conqueror (1956 film),1956,star,nm0001333,1917,1975,"actress,soundtrack",39,False
F,Susan Hayward,The Fighting Seabees,1944,star,nm0001333,1917,1975,"actress,soundtrack",27,False
F,Susan Hayward,Reap the Wild Wind,1942,star,nm0001333,1917,1975,"actress,soundtrack",25,False
F,Susan Hayward,Demetrius and the Gladiators,1954,star,nm0001333,1917,1975,"actress,soundtrack",37,False
F,Susan Hayward,Deadline at Dawn,1946,star,nm0001333,1917,1975,"actress,soundtrack",29,False
F,Susan Hayward,Soldier of Fortune (1955 film),1955,star,nm0001333,1917,1975,"actress,soundtrack",38,False
F,Susan Hayward,They Won't Believe Me,1947,star,nm0001333,1917,1975,"actress,soundtrack",30,False
F,Susan Hayward,The Honey Pot,1967,star,nm0001333,1917,1975,"actress,soundtrack",50,False
F,Susan Hayward,House of Strangers,1949,star,nm0001333,1917,1975,"actress,soundtrack",32,False
F,Susan Hayward,David and Bathsheba (film),1951,star,nm0001333,1917,1975,"actress,soundtrack",34,False
F,Susan Hayward,Tulsa (film),1949,star,nm0001333,1917,1975,"actress,soundtrack",32,False
F,Susan Hayward,Beau Geste (1939 film),1939,star,nm0001333,1917,1975,"actress,soundtrack",22,False
F,Susan Hayward,Garden of Evil,1954,star,nm0001333,1917,1975,"actress,soundtrack",37,False
F,Susan Hayward,Jack London (film),1943,star,nm0001333,1917,1975,"actress,soundtrack",26,False
F,Susan Hayward,Where Love Has Gone (film),1964,star,nm0001333,1917,1975,"actress,soundtrack",47,False
F,Susan Hayward,And Now Tomorrow,1944,star,nm0001333,1917,1975,"actress,soundtrack",27,False
F,Susan Hayward,Stolen Hours,1963,star,nm0001333,1917,1975,"actress,soundtrack",46,False
F,Susan Hayward,I Thank a Fool,1962,star,nm0001333,1917,1975,"actress,soundtrack",45,False
F,Susan Hayward,The President's Lady,1953,star,nm0001333,1917,1975,"actress,soundtrack",36,False
F,Susan Hayward,Untamed (1955 film),1955,star,nm0001333,1917,1975,"actress,soundtrack",38,False
F,Susan Hayward,Ada (film),1961,star,nm0001333,1917,1975,"actress,soundtrack",44,False
F,Susan Hayward,Top Secret Affair,1957,star,nm0001333,1917,1975,"actress,soundtrack",40,False
F,Susan Hayward,Woman Obsessed,1959,star,nm0001333,1917,1975,"actress,soundtrack",42,False
F,Susan Hayward,The Lusty Men,1952,star,nm0001333,1917,1975,"actress,soundtrack",35,False
F,Susan Hayward,Thunder in the Sun,1959,star,nm0001333,1917,1975,"actress,soundtrack",42,False
F,Susan Hayward,I Can Get It for You Wholesale (film),1951,star,nm0001333,1917,1975,"actress,soundtrack",34,False
F,Susan Hayward,White Witch Doctor,1953,star,nm0001333,1917,1975,"actress,soundtrack",36,False
F,Susan Hayward,Rawhide (1951 film),1951,star,nm0001333,1917,1975,"actress,soundtrack",34,False
F,Susan Hayward,I'd Climb the Highest Mountain,1951,star,nm0001333,1917,1975,"actress,soundtrack",34,False
F,Susan Hayward,The Saxon Charm,1948,star,nm0001333,1917,1975,"actress,soundtrack",31,False
F,Susan Hayward,The Lost Moment,1947,star,nm0001333,1917,1975,"actress,soundtrack",30,False
F,Susan Hayward,Young and Willing,1943,star,nm0001333,1917,1975,"actress,soundtrack",26,False
F,Susan Hayward,Tap Roots,1948,star,nm0001333,1917,1975,"actress,soundtrack",31,False
F,Susan Hayward,A Letter from Bataan,1942,star,nm0001333,1917,1975,"actress,soundtrack",25,False
F,Susan Hayward,Hit Parade of 1943,1943,star,nm0001333,1917,1975,"actress,soundtrack",26,False
F,Susan Hayward,Adam Had Four Sons,1941,star,nm0001333,1917,1975,"actress,soundtrack",24,False
F,Susan Hayward,Among the Living (1941 film),1941,star,nm0001333,1917,1975,"actress,soundtrack",24,False
F,Susan Hayward,The Snows of Kilimanjaro (1952 film),1952,star,nm0001333,1917,1975,"actress,soundtrack",35,False
F,Susan Hayward,Back Street (1961 film),1961,star,nm0001333,1917,1975,"actress,soundtrack",44,False
F,Susan Hayward,Canyon Passage,1946,star,nm0001333,1917,1975,"actress,soundtrack",29,False
F,Susan Hayward,The Forest Rangers (film),1942,star,nm0001333,1917,1975,"actress,soundtrack",25,False
F,Susan Hayward,The Revengers (film),1972,star,nm0001333,1917,1975,"actress,soundtrack",55,False
F,Susan Hayward,Sis Hopkins (1941 film),1941,star,nm0001333,1917,1975,"actress,soundtrack",24,False
F,Susan Hayward,The Hairy Ape (film),1944,star,nm0001333,1917,1975,"actress,soundtrack",27,False
F,Susan Hayward,"$1,000 a Touchdown",1939,star,nm0001333,1917,1975,"actress,soundtrack",22,False
F,Susan Hayward,Our Leading Citizen (1939 film),1939,star,nm0001333,1917,1975,"actress,soundtrack",22,False
F,Susan Hayward,The Marriage-Go-Round (film),1961,star,nm0001333,1917,1975,"actress,soundtrack",44,False
M,Van Heflin,Shane (film),1953,star,nm0001336,1908,1971,"actor,soundtrack",45,False
M,Van Heflin,Airport (1970 film),1970,star,nm0001336,1908,1971,"actor,soundtrack",62,False
M,Van Heflin,Possessed (1947 film),1947,star,nm0001336,1908,1971,"actor,soundtrack",39,False
M,Van Heflin,Patterns (film),1956,star,nm0001336,1908,1971,"actor,soundtrack",48,False
M,Van Heflin,Johnny Eager,1941,star,nm0001336,1908,1971,"actor,soundtrack",33,False
M,Van Heflin,The Raid (1954 film),1954,star,nm0001336,1908,1971,"actor,soundtrack",46,False
M,Van Heflin,Battle Cry (film),1955,star,nm0001336,1908,1971,"actor,soundtrack",47,False
M,Van Heflin,Act of Violence,1949,star,nm0001336,1908,1971,"actor,soundtrack",41,False
M,Van Heflin,The Strange Love of Martha Ivers,1946,star,nm0001336,1908,1971,"actor,soundtrack",38,False
M,Van Heflin,The Prowler (1951 film),1951,star,nm0001336,1908,1971,"actor,soundtrack",43,False
M,Van Heflin,3:10 to Yuma (1957 film),1957,star,nm0001336,1908,1971,"actor,soundtrack",49,False
M,Van Heflin,Till the Clouds Roll By,1946,star,nm0001336,1908,1971,"actor,soundtrack",38,False
M,Van Heflin,Presenting Lily Mars,1943,star,nm0001336,1908,1971,"actor,soundtrack",35,False
M,Van Heflin,Madame Bovary (1949 film),1949,star,nm0001336,1908,1971,"actor,soundtrack",41,False
M,Van Heflin,They Came to Cordura,1959,star,nm0001336,1908,1971,"actor,soundtrack",51,False
M,Van Heflin,Tap Roots,1948,star,nm0001336,1908,1971,"actor,soundtrack",40,False
M,Van Heflin,Tennessee Johnson,1942,star,nm0001336,1908,1971,"actor,soundtrack",34,False
M,Van Heflin,Count Three and Pray (film),1955,star,nm0001336,1908,1971,"actor,soundtrack",47,False
M,Van Heflin,The Three Musketeers (1948 film),1948,star,nm0001336,1908,1971,"actor,soundtrack",40,False
M,Van Heflin,Cry of Battle,1963,star,nm0001336,1908,1971,"actor,soundtrack",55,False
M,Van Heflin,Stagecoach (1966 film),1966,star,nm0001336,1908,1971,"actor,soundtrack",58,False
M,Van Heflin,Grand Central Murder,1942,star,nm0001336,1908,1971,"actor,soundtrack",34,False
M,Van Heflin,Flight from Glory,1937,star,nm0001336,1908,1971,"actor,soundtrack",29,False
M,Van Heflin,Green Dolphin Street (film),1947,star,nm0001336,1908,1971,"actor,soundtrack",39,False
M,Van Heflin,Woman's World (1954 film),1954,star,nm0001336,1908,1971,"actor,soundtrack",46,False
M,Van Heflin,Kid Glove Killer,1942,star,nm0001336,1908,1971,"actor,soundtrack",34,False
M,Van Heflin,Tomahawk (film),1951,star,nm0001336,1908,1971,"actor,soundtrack",43,False
M,Van Heflin,Black Widow (1954 film),1954,star,nm0001336,1908,1971,"actor,soundtrack",46,False
M,Van Heflin,B.F.'s Daughter,1948,star,nm0001336,1908,1971,"actor,soundtrack",40,False
M,Van Heflin,Tanganyika (film),1954,star,nm0001336,1908,1971,"actor,soundtrack",46,False
M,Van Heflin,"East Side, West Side (1949 film)",1949,star,nm0001336,1908,1971,"actor,soundtrack",41,False
M,Van Heflin,The Big Bounce (1969 film),1969,star,nm0001336,1908,1971,"actor,soundtrack",61,False
M,Van Heflin,Once a Thief (1965 film),1965,star,nm0001336,1908,1971,"actor,soundtrack",57,False
M,Van Heflin,Under Ten Flags,1960,star,nm0001336,1908,1971,"actor,soundtrack",52,False
M,Van Heflin,Five Branded Women,1960,star,nm0001336,1908,1971,"actor,soundtrack",52,False
M,Van Heflin,The Man Outside (1967 film),1967,star,nm0001336,1908,1971,"actor,soundtrack",59,False
M,Van Heflin,South of Algiers,1953,star,nm0001336,1908,1971,"actor,soundtrack",45,False
M,Van Heflin,Gunman's Walk,1958,star,nm0001336,1908,1971,"actor,soundtrack",50,False
M,Van Heflin,Week-End with Father,1951,star,nm0001336,1908,1971,"actor,soundtrack",43,False
M,Van Heflin,Annapolis Salute,1937,star,nm0001336,1908,1971,"actor,soundtrack",29,False
M,Van Heflin,My Son John,1952,star,nm0001336,1908,1971,"actor,soundtrack",44,False
M,Van Heflin,Seven Sweethearts,1942,star,nm0001336,1908,1971,"actor,soundtrack",34,False
M,Van Heflin,The Outcasts of Poker Flat (1937 film),1937,star,nm0001336,1908,1971,"actor,soundtrack",29,False
M,Van Heflin,Saturday's Heroes,1937,star,nm0001336,1908,1971,"actor,soundtrack",29,False
M,Van Heflin,Wings of the Hawk,1953,star,nm0001336,1908,1971,"actor,soundtrack",45,False
M,Hal Holbrook,Wall Street (1987 film),1987,star,nm0001358,1925,2021,"actor,director,writer",62,False
M,Hal Holbrook,Julia (1977 film),1977,star,nm0001358,1925,2021,"actor,director,writer",52,False
M,Hal Holbrook,Capricorn One,1978,star,nm0001358,1925,2021,"actor,director,writer",53,False
M,Hal Holbrook,The Majestic (film),2001,star,nm0001358,1925,2021,"actor,director,writer",76,False
M,Hal Holbrook,Creepshow,1982,star,nm0001358,1925,2021,"actor,director,writer",57,False
M,Hal Holbrook,Magnum Force,1973,star,nm0001358,1925,2021,"actor,director,writer",48,False
M,Hal Holbrook,Men of Honor,2000,star,nm0001358,1925,2021,"actor,director,writer",75,False
M,Hal Holbrook,Hush (1998 film),1998,star,nm0001358,1925,2021,"actor,director,writer",73,False
M,Hal Holbrook,Waking the Dead (film),2000,star,nm0001358,1925,2021,"actor,director,writer",75,False
M,Hal Holbrook,The Bachelor (1999 film),1999,star,nm0001358,1925,2021,"actor,director,writer",74,False
M,Hal Holbrook,All the President's Men (film),1976,star,nm0001358,1925,2021,"actor,director,writer",51,False
M,Hal Holbrook,The Girl from Petrovka,1974,star,nm0001358,1925,2021,"actor,director,writer",49,False
M,Hal Holbrook,The Star Chamber,1983,star,nm0001358,1925,2021,"actor,director,writer",58,False
M,Hal Holbrook,The Group (film),1966,star,nm0001358,1925,2021,"actor,director,writer",41,False
M,Hal Holbrook,Fletch Lives,1989,star,nm0001358,1925,2021,"actor,director,writer",64,False
M,Hal Holbrook,They Only Kill Their Masters,1972,star,nm0001358,1925,2021,"actor,director,writer",47,False
M,Hal Holbrook,Carried Away (1996 film),1996,star,nm0001358,1925,2021,"actor,director,writer",71,False
M,Hal Holbrook,The Kidnapping of the President,1980,star,nm0001358,1925,2021,"actor,director,writer",55,False
M,Hal Holbrook,Into the Wild (film),2007,star,nm0001358,1925,2021,"actor,director,writer",82,False
M,Hal Holbrook,Girls Nite Out,1982,star,nm0001358,1925,2021,"actor,director,writer",57,False
M,Hal Holbrook,Jonathan Livingston Seagull (film),1973,star,nm0001358,1925,2021,"actor,director,writer",48,False
M,Hal Holbrook,The Unholy (1988 film),1988,star,nm0001358,1925,2021,"actor,director,writer",63,False
M,Hal Holbrook,That Evening Sun (film),2009,star,nm0001358,1925,2021,"actor,director,writer",84,False
M,Hal Holbrook,Rusty: A Dog's Tale,1998,star,nm0001358,1925,2021,"actor,director,writer",73,False
M,Hal Holbrook,Natural Enemies,1979,star,nm0001358,1925,2021,"actor,director,writer",54,False
M,Hal Holbrook,Water for Elephants (film),2011,star,nm0001358,1925,2021,"actor,director,writer",86,False
M,Hal Holbrook,Eye of God (film),1997,star,nm0001358,1925,2021,"actor,director,writer",72,False
M,Hal Holbrook,Lincoln (film),2012,star,nm0001358,1925,2021,"actor,director,writer",87,False
M,Hal Holbrook,The People Next Door (1970 film),1970,star,nm0001358,1925,2021,"actor,director,writer",45,False
M,Hal Holbrook,The Life & Adventures of Santa Claus (2000 film),2000,star,nm0001358,1925,2021,"actor,director,writer",75,False
M,Hal Holbrook,Promised Land (2012 film),2012,star,nm0001358,1925,2021,"actor,director,writer",87,False
M,Hal Holbrook,The Firm (1993 film),1993,star,nm0001358,1925,2021,"actor,director,writer",68,False
M,Hal Holbrook,Blackway,2015,star,nm0001358,1925,2021,"actor,director,writer",90,False
M,Hal Holbrook,Rituals (film),1977,star,nm0001358,1925,2021,"actor,director,writer",52,False
M,Hal Holbrook,Purpose (film),2003,star,nm0001358,1925,2021,"actor,director,writer",78,False
M,Hal Holbrook,Holbrook/Twain: An American Odyssey,2014,star,nm0001358,1925,2021,"actor,director,writer",89,False
M,Hal Holbrook,Flying Lessons (2010 film),2010,star,nm0001358,1925,2021,"actor,director,writer",85,False
M,Bob Hoskins,Brazil (1985 film),1985,star,nm0001364,1942,2014,"actor,soundtrack,director",43,False
M,Bob Hoskins,Who Framed Roger Rabbit,1988,star,nm0001364,1942,2014,"actor,soundtrack,director",46,False
M,Bob Hoskins,Mona Lisa (1986 film),1986,star,nm0001364,1942,2014,"actor,soundtrack,director",44,False
M,Bob Hoskins,Nixon (film),1995,star,nm0001364,1942,2014,"actor,soundtrack,director",53,False
M,Bob Hoskins,Super Mario Bros. (film),1993,star,nm0001364,1942,2014,"actor,soundtrack,director",51,False
M,Bob Hoskins,The Cotton Club (film),1984,star,nm0001364,1942,2014,"actor,soundtrack,director",42,False
M,Bob Hoskins,Enemy at the Gates,2001,star,nm0001364,1942,2014,"actor,soundtrack,director",59,False
M,Bob Hoskins,Hook (film),1991,star,nm0001364,1942,2014,"actor,soundtrack,director",49,False
M,Bob Hoskins,Zulu Dawn,1979,star,nm0001364,1942,2014,"actor,soundtrack,director",37,False
M,Bob Hoskins,Beyond the Sea (2004 film),2004,star,nm0001364,1942,2014,"actor,soundtrack,director",62,False
M,Bob Hoskins,Mermaids (1990 film),1990,star,nm0001364,1942,2014,"actor,soundtrack,director",48,False
M,Bob Hoskins,Vanity Fair (2004 film),2004,star,nm0001364,1942,2014,"actor,soundtrack,director",62,False
M,Bob Hoskins,Son of the Mask,2005,star,nm0001364,1942,2014,"actor,soundtrack,director",63,False
M,Bob Hoskins,The Long Good Friday,1980,star,nm0001364,1942,2014,"actor,soundtrack,director",38,False
M,Bob Hoskins,Balto (film),1995,star,nm0001364,1942,2014,"actor,soundtrack,director",53,False
M,Bob Hoskins,Unleashed (2005 film),2005,star,nm0001364,1942,2014,"actor,soundtrack,director",63,False
M,Bob Hoskins,Maid in Manhattan,2002,star,nm0001364,1942,2014,"actor,soundtrack,director",60,False
M,Bob Hoskins,Mrs Henderson Presents,2005,star,nm0001364,1942,2014,"actor,soundtrack,director",63,False
M,Bob Hoskins,Doomsday (2008 film),2008,star,nm0001364,1942,2014,"actor,soundtrack,director",66,False
M,Bob Hoskins,Michael (1996 film),1996,star,nm0001364,1942,2014,"actor,soundtrack,director",54,False
M,Bob Hoskins,Shattered (1991 film),1991,star,nm0001364,1942,2014,"actor,soundtrack,director",49,False
M,Bob Hoskins,Felicia's Journey (film),1999,star,nm0001364,1942,2014,"actor,soundtrack,director",57,False
M,Bob Hoskins,The Sleeping Dictionary,2003,star,nm0001364,1942,2014,"actor,soundtrack,director",61,False
M,Bob Hoskins,Inserts (film),1975,star,nm0001364,1942,2014,"actor,soundtrack,director",33,False
